in.position.x,in.position.y,in.forward_vector.x,in.forward_vector.y,in.speed_ms,in.steering_angle_deg,vaste.whalbase_position.x,vaste.whalbase_position.y,vaste.front_axle_position.x,vaste.front_axle_position.y,vaste.rear_axle_position.x,vaste.rear_axle_position.y,vaste.forward_vector.x,vaste.forward_vector.y,vaste.result.acceleration,vaste.result.steering_angle_deg,control_point_distance_to_path
5.6282066,40.5202192,-0.6568433,0.7540271,1.2627184,-1.3346456,5.6282066,40.5202192,4.3802043,41.9528707,6.8762089,39.0875678,-0.6568433,0.7540271,0.5790939,-1.2902067,-0.1469531
5.5884478,40.5692158,-0.6568433,0.7540271,1.2627184,-1.3346456,5.5884478,40.5692158,4.3404455,42.0018672,6.8364501,39.1365643,-0.6568433,0.7540271,0.5790939,-1.3301143,-0.1467876
5.5884478,40.5692158,-0.6568433,0.7540271,1.2627184,-1.3346456,5.5884478,40.5692158,4.3404455,42.0018672,6.8364501,39.1365643,-0.6568433,0.7540271,0.5790939,-1.3301143,-0.1467876
5.5486736,40.6181977,-0.6571262,0.7537805,1.2626767,-1.3337919,5.5486736,40.6181977,4.3001337,42.0503807,6.7972135,39.1860147,-0.6571262,0.7537805,0.5791078,-1.3246807,-0.1473135
5.5486736,40.6181977,-0.6571262,0.7537805,1.2626767,-1.3337919,5.5486736,40.6181977,4.3001337,42.0503807,6.7972135,39.1860147,-0.6571262,0.7537805,0.5791078,-1.3246807,-0.1473135
5.5486736,40.6181977,-0.6574094,0.7535336,1.2626358,-1.3301141,5.5486736,40.6181977,4.2995957,42.0499115,6.7977515,39.1864839,-0.6574094,0.7535336,0.5791214,-1.2810884,-0.1480269
5.5088805,40.6671614,-0.6574094,0.7535336,1.2626358,-1.3301141,5.5088805,40.6671614,4.2598026,42.0988752,6.7579584,39.2354476,-0.6574094,0.7535336,0.5791214,-1.2768233,-0.1478009
5.5088805,40.6671614,-0.6574094,0.7535336,1.2626358,-1.3301141,5.5088805,40.6671614,4.2598026,42.0988752,6.7579584,39.2354476,-0.6574094,0.7535336,0.5791214,-1.2768233,-0.1478009
5.4690753,40.7161065,-0.6576905,0.7532882,1.2625957,-1.3246807,5.4690753,40.7161065,4.2194633,42.1473541,6.7186873,39.2848588,-0.6576905,0.7532882,0.5791348,-1.1949093,-0.1482511
5.4690753,40.7161065,-0.6576905,0.7532882,1.2625957,-1.3246807,5.4690753,40.7161065,4.2194633,42.1473541,6.7186873,39.2848588,-0.6576905,0.7532882,0.5791348,-1.1949093,-0.1482511
5.4690753,40.7161065,-0.6579647,0.7530487,1.2625635,-1.2768232,5.4690753,40.7161065,4.2189423,42.1468991,6.7192083,39.2853139,-0.6579647,0.7530487,0.5791455,-1.1526105,-0.1489423
5.4292657,40.7650479,-0.6579647,0.7530487,1.2625635,-1.2768232,5.4292657,40.7650479,4.1791327,42.1958405,6.6793987,39.3342553,-0.6579647,0.7530487,0.5791455,-1.1135312,-0.1486784
5.4292657,40.7650479,-0.6579647,0.7530487,1.2625635,-1.2768232,5.4292657,40.7650479,4.1791327,42.1958405,6.6793987,39.3342553,-0.6579647,0.7530487,0.5791455,-1.1135312,-0.1486784
5.3894721,40.8140002,-0.6582234,0.7528226,1.2625394,-1.1949091,5.3894721,40.8140002,4.1388476,42.2443632,6.6400966,39.3836372,-0.6582234,0.7528226,0.5791535,-1.0361394,-0.1490859
5.3894721,40.8140002,-0.6582234,0.7528226,1.2625394,-1.1949091,5.3894721,40.8140002,4.1388476,42.2443632,6.6400966,39.3836372,-0.6582234,0.7528226,0.5791535,-1.0361394,-0.1490859
5.3894721,40.8140002,-0.6584652,0.7526112,1.2625166,-1.1135310,5.3894721,40.8140002,4.1383883,42.2439615,6.6405559,39.3840389,-0.6584652,0.7526112,0.5791611,-0.9988036,-0.1496956
5.3496961,40.8629631,-0.6584652,0.7526112,1.2625166,-1.1135310,5.3496961,40.8629631,4.0986123,42.2929244,6.6007799,39.4330018,-0.6584652,0.7526112,0.5791611,-0.9630920,-0.1494714
5.3496961,40.8629631,-0.6584652,0.7526112,1.2625166,-1.1135310,5.3496961,40.8629631,4.0986123,42.2929244,6.6007799,39.4330018,-0.6584652,0.7526112,0.5791611,-0.9630920,-0.1494714
5.3099390,40.9119367,-0.6586894,0.7524149,1.2624943,-1.0361394,5.3099390,40.9119367,4.0584291,42.3415251,6.5614489,39.4823483,-0.6586894,0.7524149,0.5791686,-0.8945526,-0.1498343
5.3099390,40.9119367,-0.6586894,0.7524149,1.2624943,-1.0361394,5.3099390,40.9119367,4.0584291,42.3415251,6.5614489,39.4823483,-0.6586894,0.7524149,0.5791686,-0.8945526,-0.1498343
5.3099390,40.9119367,-0.6588968,0.7522334,1.2624723,-0.9630920,5.3099390,40.9119367,4.0580352,42.3411801,6.5618429,39.4826933,-0.6588968,0.7522334,0.5791759,-0.8625217,-0.1503575
5.2702009,40.9609286,-0.6588968,0.7522334,1.2624723,-0.9630920,5.2702009,40.9609286,4.0182970,42.3901720,6.5221047,39.5316852,-0.6588968,0.7522334,0.5791759,-0.8308480,-0.1501808
5.2702009,40.9609286,-0.6588968,0.7522334,1.2624723,-0.9630920,5.2702009,40.9609286,4.0182970,42.3901720,6.5221047,39.5316852,-0.6588968,0.7522334,0.5791759,-0.8308480,-0.1501808
5.2304806,41.0099426,-0.6590887,0.7520653,1.2624511,-0.8945526,5.2304806,41.0099426,3.9782122,42.4388666,6.4827491,39.5810186,-0.6590887,0.7520653,0.5791830,-0.7718902,-0.1505163
5.2304806,41.0099426,-0.6590887,0.7520653,1.2624511,-0.8945526,5.2304806,41.0099426,3.9782122,42.4388666,6.4827491,39.5810186,-0.6590887,0.7520653,0.5791830,-0.7718902,-0.1505163
5.2304806,41.0099426,-0.6592663,0.7519095,1.2624304,-0.8308479,5.2304806,41.0099426,3.9778746,42.4385706,6.4830866,39.5813145,-0.6592663,0.7519095,0.5791899,-0.7444386,-0.1509648
5.1907767,41.0589635,-0.6592663,0.7519095,1.2624304,-0.8308479,5.1907767,41.0589635,3.9381707,42.4875916,6.4433827,39.6303354,-0.6592663,0.7519095,0.5791899,-0.7165746,-0.1508330
5.1907767,41.0589635,-0.6592663,0.7519095,1.2624304,-0.8308479,5.1907767,41.0589635,3.9381707,42.4875916,6.4433827,39.6303354,-0.6592663,0.7519095,0.5791899,-0.7165746,-0.1508330
5.1510900,41.1080028,-0.6594291,0.7517668,1.2624111,-0.7718901,5.1510900,41.1080028,3.8981748,42.5363597,6.4040053,39.6796459,-0.6594291,0.7517668,0.5791963,-0.6656776,-0.1511371
5.1510900,41.1080028,-0.6594291,0.7517668,1.2624111,-0.7718901,5.1510900,41.1080028,3.8981748,42.5363597,6.4040053,39.6796459,-0.6594291,0.7517668,0.5791963,-0.6656776,-0.1511371
5.1510900,41.1080028,-0.6595798,0.7516345,1.2623906,-0.7165747,5.1510900,41.1080028,3.8978884,42.5361084,6.4042917,39.6798972,-0.6595798,0.7516345,0.5792031,-0.6423937,-0.1515178
5.1114178,41.1570567,-0.6595798,0.7516345,1.2623906,-0.7165747,5.1114178,41.1570567,3.8582162,42.5851623,6.3646195,39.7289511,-0.6595798,0.7516345,0.5792031,-0.6183843,-0.1514314
5.1114178,41.1570567,-0.6595798,0.7516345,1.2623906,-0.7165747,5.1114178,41.1570567,3.8582162,42.5851623,6.3646195,39.7289511,-0.6595798,0.7516345,0.5792031,-0.6183843,-0.1514314
5.0717313,41.2061151,-0.6597126,0.7515180,1.2636143,-0.6656775,5.0717313,41.2061151,3.8182773,42.6339993,6.3251852,39.7782309,-0.6597126,0.7515180,0.5787952,-0.5683345,-0.1516720
5.0717313,41.2061151,-0.6597126,0.7515180,1.2636143,-0.6656775,5.0717313,41.2061151,3.8182773,42.6339993,6.3251852,39.7782309,-0.6597126,0.7515180,0.5787952,-0.5683345,-0.1516720
5.0717313,41.2061151,-0.6598086,0.7514337,1.2665192,-0.6183842,5.0717313,41.2061151,3.8180949,42.6338391,6.3253676,39.7783911,-0.6598086,0.7514337,0.5778269,-0.5422504,-0.1519146
5.0318589,41.2552269,-0.6598086,0.7514337,1.2665192,-0.6183842,5.0318589,41.2552269,3.7782225,42.6829509,6.2854953,39.8275029,-0.6598086,0.7514337,0.5778269,-0.5118143,-0.1517088
5.0318589,41.2552269,-0.6598086,0.7514337,1.2665192,-0.6183842,5.0318589,41.2552269,3.7782225,42.6829509,6.2854953,39.8275029,-0.6598086,0.7514337,0.5778269,-0.5118143,-0.1517088
4.9918310,41.3044215,-0.6598896,0.7513626,1.2692844,-0.5683344,4.9918310,41.3044215,3.7380408,42.7320104,6.2456213,39.8768326,-0.6598896,0.7513626,0.5769052,-0.4556442,-0.1516384
4.9918310,41.3044215,-0.6598896,0.7513626,1.2692844,-0.5683344,4.9918310,41.3044215,3.7380408,42.7320104,6.2456213,39.8768326,-0.6598896,0.7513626,0.5769052,-0.4556442,-0.1516384
4.9918310,41.3044215,-0.6599591,0.7513015,1.2719386,-0.5118144,4.9918310,41.3044215,3.7379087,42.7318944,6.2457533,39.8769486,-0.6599591,0.7513015,0.5760205,-0.4351456,-0.1518140
4.9517046,41.3537194,-0.6599591,0.7513015,1.2719386,-0.5118144,4.9517046,41.3537194,3.6977823,42.7811923,6.2056269,39.9262465,-0.6599591,0.7513015,0.5760205,-0.4008473,-0.1515272
4.9517046,41.3537194,-0.6599591,0.7513015,1.2719386,-0.5118144,4.9517046,41.3537194,3.6977823,42.7811923,6.2056269,39.9262465,-0.6599591,0.7513015,0.5760205,-0.4008473,-0.1515272
4.9115017,41.4031348,-0.6600162,0.7512513,1.2745035,-0.4556442,4.9115017,41.4031348,3.6574709,42.8305124,6.1655326,39.9757573,-0.6600162,0.7512513,0.5751655,-0.3496750,-0.1513990
4.9115017,41.4031348,-0.6600162,0.7512513,1.2745035,-0.4556442,4.9115017,41.4031348,3.6574709,42.8305124,6.1655326,39.9757573,-0.6600162,0.7512513,0.5751655,-0.3496750,-0.1513990
4.9115017,41.4031348,-0.6600619,0.7512112,1.2769964,-0.4008472,4.9115017,41.4031348,3.6573841,42.8304361,6.1656194,39.9758335,-0.6600619,0.7512112,0.5743345,-0.3336980,-0.1515145
4.8712322,41.4526484,-0.6600619,0.7512112,1.2769964,-0.4008472,4.8712322,41.4526484,3.6171146,42.8799496,6.1253498,40.0253471,-0.6600619,0.7512112,0.5743345,-0.3159668,-0.1513170
4.8712322,41.4526484,-0.6600619,0.7512112,1.2769964,-0.4008472,4.8712322,41.4526484,3.6171146,42.8799496,6.1253498,40.0253471,-0.6600619,0.7512112,0.5743345,-0.3159668,-0.1513170
4.8309422,41.5022848,-0.6601010,0.7511769,1.2779742,-0.3496750,4.8309422,41.5022848,3.5767504,42.9295209,6.0851340,40.0750487,-0.6601010,0.7511769,0.5740086,-0.2999528,-0.1513065
4.8309422,41.5022848,-0.6601010,0.7511769,1.2779742,-0.3496750,4.8309422,41.5022848,3.5767504,42.9295209,6.0851340,40.0750487,-0.6601010,0.7511769,0.5740086,-0.2999528,-0.1513065
4.8309422,41.5022848,-0.6601491,0.7511346,1.2767926,-0.3159668,4.8309422,41.5022848,3.5766589,42.9294404,6.0852256,40.0751291,-0.6601491,0.7511346,0.5744025,-0.2966686,-0.1514282
4.7907759,41.5520304,-0.6601491,0.7511346,1.2767926,-0.3159668,4.7907759,41.5520304,3.5364925,42.9791860,6.0450592,40.1248747,-0.6601491,0.7511346,0.5744025,-0.3039735,-0.1514839
4.7907759,41.5520304,-0.6601491,0.7511346,1.2767926,-0.3159668,4.7907759,41.5520304,3.5364925,42.9791860,6.0450592,40.1248747,-0.6601491,0.7511346,0.5744025,-0.3039735,-0.1514839
4.7507000,41.6017494,-0.6601952,0.7510941,1.2747253,-0.2999528,4.7507000,41.6017494,3.4963292,43.0288282,6.0050708,40.1746706,-0.6601952,0.7510941,0.5750916,-0.3159598,-0.1517094
4.7507000,41.6017494,-0.6601952,0.7510941,1.2747253,-0.2999528,4.7507000,41.6017494,3.4963292,43.0288282,6.0050708,40.1746706,-0.6601952,0.7510941,0.5750916,-0.3159598,-0.1517094
4.7507000,41.6017494,-0.6602403,0.7510544,1.2721562,-0.3039735,4.7507000,41.6017494,3.4962435,43.0287528,6.0051566,40.1747459,-0.6602403,0.7510544,0.5759479,-0.3180986,-0.1518235
4.7107002,41.6513813,-0.6602403,0.7510544,1.2721562,-0.3039735,4.7107002,41.6513813,3.4562436,43.0783847,5.9651567,40.2243778,-0.6602403,0.7510544,0.5759479,-0.3302594,-0.1519371
4.7107002,41.6513813,-0.6602403,0.7510544,1.2721562,-0.3039735,4.7107002,41.6513813,3.4562436,43.0783847,5.9651567,40.2243778,-0.6602403,0.7510544,0.5759479,-0.3302594,-0.1519371
4.6707747,41.7008919,-0.6602874,0.7510130,1.2693149,-0.3159598,4.6707747,41.7008919,3.4162287,43.1278167,5.9253207,40.2739671,-0.6602874,0.7510130,0.5768950,-0.3437087,-0.1521512
4.6707747,41.7008919,-0.6602874,0.7510130,1.2693149,-0.3159598,4.6707747,41.7008919,3.4162287,43.1278167,5.9253207,40.2739671,-0.6602874,0.7510130,0.5768950,-0.3437087,-0.1521512
4.6707747,41.7008919,-0.6603375,0.7509690,1.2663362,-0.3302594,4.6707747,41.7008919,3.4161334,43.1277329,5.9254159,40.2740509,-0.6603375,0.7509690,0.5778879,-0.3466329,-0.1522779
4.6309259,41.7502811,-0.6603375,0.7509690,1.2663362,-0.3302594,4.6309259,41.7502811,3.3762846,43.1771221,5.8855672,40.3234401,-0.6603375,0.7509690,0.5778879,-0.3558127,-0.1523563
4.6309259,41.7502811,-0.6603375,0.7509690,1.2663362,-0.3302594,4.6309259,41.7502811,3.3762846,43.1771221,5.8855672,40.3234401,-0.6603375,0.7509690,0.5778879,-0.3558127,-0.1523563
4.5911421,41.7995494,-0.6603912,0.7509217,1.2643203,-0.3437087,4.5911421,41.7995494,3.3363988,43.2263007,5.8458854,40.3727981,-0.6603912,0.7509217,0.5785599,-0.3617689,-0.1525450
4.5911421,41.7995494,-0.6603912,0.7509217,1.2643203,-0.3437087,4.5911421,41.7995494,3.3363988,43.2263007,5.8458854,40.3727981,-0.6603912,0.7509217,0.5785599,-0.3617689,-0.1525450
4.5911421,41.7995494,-0.6604464,0.7508732,1.2638820,-0.3558126,4.5911421,41.7995494,3.3362940,43.2262085,5.8459902,40.3728903,-0.6604464,0.7508732,0.5787060,-0.3548030,-0.1526844
4.5513791,41.8487711,-0.6604464,0.7508732,1.2638820,-0.3558126,4.5513791,41.8487711,3.2965311,43.2754302,5.8062272,40.4221119,-0.6604464,0.7508732,0.5787060,-0.3606981,-0.1527241
4.5513791,41.8487711,-0.6604464,0.7508732,1.2638820,-0.3558126,4.5513791,41.8487711,3.2965311,43.2754302,5.8062272,40.4221119,-0.6604464,0.7508732,0.5787060,-0.3606981,-0.1527241
4.5115993,41.8979782,-0.6605047,0.7508219,1.2643383,-0.3617688,4.5115993,41.8979782,3.2566403,43.3245398,5.7665583,40.4714166,-0.6605047,0.7508219,0.5785539,-0.3540186,-0.1528891
4.5115993,41.8979782,-0.6605047,0.7508219,1.2643383,-0.3617688,4.5115993,41.8979782,3.2566403,43.3245398,5.7665583,40.4714166,-0.6605047,0.7508219,0.5785539,-0.3540186,-0.1528891
4.5115993,41.8979782,-0.6605625,0.7507710,1.2652965,-0.3606980,4.5115993,41.8979782,3.2565305,43.3244431,5.7666681,40.4715132,-0.6605625,0.7507710,0.5782345,-0.3416127,-0.1530353
4.4717883,41.9472133,-0.6605625,0.7507710,1.2652965,-0.3606980,4.4717883,41.9472133,3.2167195,43.3736783,5.7268571,40.5207484,-0.6605625,0.7507710,0.5782345,-0.3450728,-0.1530462
4.4717883,41.9472133,-0.6605625,0.7507710,1.2652965,-0.3606980,4.4717883,41.9472133,3.2167195,43.3736783,5.7268571,40.5207484,-0.6605625,0.7507710,0.5782345,-0.3450728,-0.1530462
4.4319363,41.9964959,-0.6606202,0.7507203,1.2665329,-0.3540186,4.4319363,41.9964959,3.1767579,43.4228645,5.6871146,40.5701273,-0.6606202,0.7507203,0.5778224,-0.3350070,-0.1532008
4.4319363,41.9964959,-0.6606202,0.7507203,1.2665329,-0.3540186,4.4319363,41.9964959,3.1767579,43.4228645,5.6871146,40.5701273,-0.6606202,0.7507203,0.5778224,-0.3350070,-0.1532008
4.4319363,41.9964959,-0.6606764,0.7506709,1.2679163,-0.3450728,4.4319363,41.9964959,3.1766512,43.4227705,5.6872214,40.5702213,-0.6606764,0.7506709,0.5773612,-0.3213664,-0.1533429
4.3920398,42.0458185,-0.6606764,0.7506709,1.2679163,-0.3450728,4.3920398,42.0458185,3.1367546,43.4720931,5.6473249,40.6195438,-0.6606764,0.7506709,0.5773612,-0.3517968,-0.1533422
4.3920398,42.0458185,-0.6606764,0.7506709,1.2679163,-0.3450728,4.3920398,42.0458185,3.1367546,43.4720931,5.6473249,40.6195438,-0.6606764,0.7506709,0.5773612,-0.3517968,-0.1533422
4.3520984,42.0952077,-0.6607302,0.7506234,1.2693734,-0.3350070,4.3520984,42.0952077,3.0967110,43.5213923,5.6074859,40.6690232,-0.6607302,0.7506234,0.5768755,-0.3757005,-0.1534849
4.3520984,42.0952077,-0.6607302,0.7506234,1.2693734,-0.3350070,4.3520984,42.0952077,3.0967110,43.5213923,5.6074859,40.6690232,-0.6607302,0.7506234,0.5768755,-0.3757005,-0.1534849
4.3520984,42.0952077,-0.6607859,0.7505744,1.2708559,-0.3517967,4.3520984,42.0952077,3.0966052,43.5212992,5.6075916,40.6691163,-0.6607859,0.7505744,0.5763814,-0.3624694,-0.1536257
4.3120997,42.1446375,-0.6607859,0.7505744,1.2708559,-0.3517967,4.3120997,42.1446375,3.0566065,43.5707290,5.5675929,40.7185461,-0.6607859,0.7505744,0.5763814,-0.3976308,-0.1536130
4.3120997,42.1446375,-0.6607859,0.7505744,1.2708559,-0.3517967,4.3120997,42.1446375,3.0566065,43.5707290,5.5675929,40.7185461,-0.6607859,0.7505744,0.5763814,-0.3976308,-0.1536130
4.2720390,42.1941118,-0.6608464,0.7505212,1.2723399,-0.3757005,4.2720390,42.1941118,3.0164309,43.6201021,5.5276471,40.7681216,-0.6608464,0.7505212,0.5758867,-0.4171097,-0.1537331
4.2720390,42.1941118,-0.6608464,0.7505212,1.2723399,-0.3757005,4.2720390,42.1941118,3.0164309,43.6201021,5.5276471,40.7681216,-0.6608464,0.7505212,0.5758867,-0.4171097,-0.1537331
4.2720390,42.1941118,-0.6609119,0.7504635,1.2738142,-0.3976307,4.2720390,42.1941118,3.0163065,43.6199925,5.5277716,40.7682311,-0.6609119,0.7504635,0.5753953,-0.4023570,-0.1538988
4.2319169,42.2436268,-0.6609119,0.7504635,1.2738142,-0.3976307,4.2319169,42.2436268,2.9761843,43.6695075,5.4876494,40.8177461,-0.6609119,0.7504635,0.5753953,-0.4389007,-0.1539488
4.2319169,42.2436268,-0.6609119,0.7504635,1.2738142,-0.3976307,4.2319169,42.2436268,2.9761843,43.6695075,5.4876494,40.8177461,-0.6609119,0.7504635,0.5753953,-0.4389007,-0.1539488
4.1917477,42.2931781,-0.6609827,0.7504011,1.2742536,-0.4171097,4.1917477,42.2931781,2.9358805,43.7189402,5.4476149,40.8674160,-0.6609827,0.7504011,0.5752488,-0.4624581,-0.1541683
4.1917477,42.2931781,-0.6609827,0.7504011,1.2742536,-0.4171097,4.1917477,42.2931781,2.9358805,43.7189402,5.4476149,40.8674160,-0.6609827,0.7504011,0.5752488,-0.4624581,-0.1541683
4.1917477,42.2931781,-0.6610575,0.7503352,1.2730788,-0.4389006,4.1917477,42.2931781,2.9357384,43.7188151,5.4477569,40.8675412,-0.6610575,0.7503352,0.5756404,-0.4545956,-0.1543575
4.1515837,42.3426872,-0.6610575,0.7503352,1.2730788,-0.4389006,4.1515837,42.3426872,2.8955744,43.7683242,5.4075929,40.9170503,-0.6610575,0.7503352,0.5756404,-0.4886160,-0.1543753
4.1515837,42.3426872,-0.6610575,0.7503352,1.2730788,-0.4389006,4.1515837,42.3426872,2.8955744,43.7683242,5.4075929,40.9170503,-0.6610575,0.7503352,0.5756404,-0.4886160,-0.1543753
4.1114565,42.3921224,-0.6611382,0.7502642,1.2709944,-0.4624581,4.1114565,42.3921224,2.8552940,43.8176243,5.3676191,40.9666205,-0.6611382,0.7502642,0.5763352,-0.5152785,-0.1545792
4.1114565,42.3921224,-0.6611382,0.7502642,1.2709944,-0.4624581,4.1114565,42.3921224,2.8552940,43.8176243,5.3676191,40.9666205,-0.6611382,0.7502642,0.5763352,-0.5152785,-0.1545792
4.1114565,42.3921224,-0.6612235,0.7501890,1.2684072,-0.4886160,4.1114565,42.3921224,2.8551319,43.8174814,5.3677812,40.9667634,-0.6612235,0.7501890,0.5771976,-0.5103973,-0.1547951
4.0713896,42.4414483,-0.6612235,0.7501890,1.2684072,-0.4886160,4.0713896,42.4414483,2.8150650,43.8668073,5.3277143,41.0160892,-0.6612235,0.7501890,0.5771976,-0.5410263,-0.1547728
4.0713896,42.4414483,-0.6612235,0.7501890,1.2684072,-0.4886160,4.0713896,42.4414483,2.8150650,43.8668073,5.3277143,41.0160892,-0.6612235,0.7501890,0.5771976,-0.5410263,-0.1547728
4.0313780,42.4906765,-0.6613156,0.7501078,1.2665712,-0.5152784,4.0313780,42.4906765,2.7748783,43.9158813,5.2878776,41.0654717,-0.6613156,0.7501078,0.5778096,-0.5617491,-0.1549649
4.0313780,42.4906765,-0.6613156,0.7501078,1.2665712,-0.5152784,4.0313780,42.4906765,2.7748783,43.9158813,5.2878776,41.0654717,-0.6613156,0.7501078,0.5778096,-0.5617491,-0.1549649
4.0313780,42.4906765,-0.6614131,0.7500218,1.2661912,-0.5410263,4.0313780,42.4906765,2.7746931,43.9157180,5.2880628,41.0656350,-0.6614131,0.7500218,0.5779363,-0.5478765,-0.1552116
3.9913767,42.5398433,-0.6614131,0.7500218,1.2661912,-0.5410263,3.9913767,42.5398433,2.7346918,43.9648848,5.2480615,41.1148018,-0.6614131,0.7500218,0.5779363,-0.5742952,-0.1551399
3.9913767,42.5398433,-0.6614131,0.7500218,1.2661912,-0.5410263,3.9913767,42.5398433,2.7346918,43.9648848,5.2480615,41.1148018,-0.6614131,0.7500218,0.5779363,-0.5742952,-0.1551399
3.9513557,42.5890033,-0.6615153,0.7499316,1.2666368,-0.5617489,3.9513557,42.5890033,2.6944765,44.0138734,5.2082348,41.1641332,-0.6615153,0.7499316,0.5777877,-0.5817306,-0.1553076
3.9513557,42.5890033,-0.6615153,0.7499316,1.2666368,-0.5617489,3.9513557,42.5890033,2.6944765,44.0138734,5.2082348,41.1641332,-0.6615153,0.7499316,0.5777877,-0.5817306,-0.1553076
3.9513557,42.5890033,-0.6616212,0.7498383,1.2675451,-0.5742952,3.9513557,42.5890033,2.6942754,44.0136960,5.2084359,41.1643106,-0.6616212,0.7498383,0.5774850,-0.5623192,-0.1555755
3.9112984,42.6381877,-0.6616212,0.7498383,1.2675451,-0.5742952,3.9112984,42.6381877,2.6542182,44.0628804,5.1683787,41.2134950,-0.6616212,0.7498383,0.5774850,-0.5860154,-0.1554715
3.9112984,42.6381877,-0.6616212,0.7498383,1.2675451,-0.5742952,3.9112984,42.6381877,2.6542182,44.0628804,5.1683787,41.2134950,-0.6616212,0.7498383,0.5774850,-0.5860154,-0.1554715
3.8711965,42.6874083,-0.6617293,0.7497428,1.2687308,-0.5817305,3.8711965,42.6874083,2.6139108,44.1119196,5.1284823,41.2628969,-0.6617293,0.7497428,0.5770897,-0.5880386,-0.1556295
3.8711965,42.6874083,-0.6617293,0.7497428,1.2687308,-0.5817305,3.8711965,42.6874083,2.6139108,44.1119196,5.1284823,41.2628969,-0.6617293,0.7497428,0.5770897,-0.5880386,-0.1556295
3.8711965,42.6874083,-0.6618414,0.7496439,1.2701234,-0.5860153,3.8711965,42.6874083,2.6136978,44.1117316,5.1286952,41.2630849,-0.6618414,0.7496439,0.5766255,-0.5660587,-0.1559133
3.8310534,42.7366611,-0.6618414,0.7496439,1.2701234,-0.5860153,3.8310534,42.7366611,2.5735547,44.1609844,5.0885521,41.3123377,-0.6618414,0.7496439,0.5766255,-0.5877954,-0.1557857
3.8310534,42.7366611,-0.6618414,0.7496439,1.2701234,-0.5860153,3.8310534,42.7366611,2.5735547,44.1609844,5.0885521,41.3123377,-0.6618414,0.7496439,0.5766255,-0.5877954,-0.1557857
3.7908622,42.7859807,-0.6619538,0.7495446,1.2715749,-0.5880386,3.7908622,42.7859807,2.5331500,44.2101155,5.0485745,41.3618459,-0.6619538,0.7495446,0.5761417,-0.5956595,-0.1559476
3.7908622,42.7859807,-0.6619538,0.7495446,1.2715749,-0.5880386,3.7908622,42.7859807,2.5331500,44.2101155,5.0485745,41.3618459,-0.6619538,0.7495446,0.5761417,-0.5956595,-0.1559476
3.7908622,42.7859807,-0.6620662,0.7494453,1.2730500,-0.5877953,3.7908622,42.7859807,2.5329364,44.2099268,5.0487881,41.3620345,-0.6620662,0.7494453,0.5756500,-0.5743801,-0.1562323
3.7506204,42.8353520,-0.6620662,0.7494453,1.2730500,-0.5877953,3.7506204,42.8353520,2.4926946,44.2592981,5.0085462,41.4114058,-0.6620662,0.7494453,0.5756500,-0.6457751,-0.1561028
3.7506204,42.8353520,-0.6620662,0.7494453,1.2730500,-0.5877953,3.7506204,42.8353520,2.4926946,44.2592981,5.0085462,41.4114058,-0.6620662,0.7494453,0.5756500,-0.6457751,-0.1561028
3.7103190,42.8847639,-0.6621809,0.7493440,1.2745253,-0.5956594,3.7103190,42.8847639,2.4521752,44.3085175,4.9684628,41.4610103,-0.6621809,0.7493440,0.5751582,-0.6937769,-0.1562432
3.7103190,42.8847639,-0.6621809,0.7493440,1.2745253,-0.5956594,3.7103190,42.8847639,2.4521752,44.3085175,4.9684628,41.4610103,-0.6621809,0.7493440,0.5751582,-0.6937769,-0.1562432
3.7103190,42.8847639,-0.6623028,0.7492363,1.2749636,-0.6457750,3.7103190,42.8847639,2.4519437,44.3083129,4.9686942,41.4612149,-0.6623028,0.7492363,0.5750121,-0.6737027,-0.1565519
3.6699613,42.9341934,-0.6623028,0.7492363,1.2749636,-0.6457750,3.6699613,42.9341934,2.4115861,44.3577424,4.9283366,41.5106444,-0.6623028,0.7492363,0.5750121,-0.7407260,-0.1563691
3.6699613,42.9341934,-0.6623028,0.7492363,1.2749636,-0.6457750,3.6699613,42.9341934,2.4115861,44.3577424,4.9283366,41.5106444,-0.6623028,0.7492363,0.5750121,-0.7407260,-0.1563691
3.6295940,42.9835852,-0.6624355,0.7491190,1.2737863,-0.6937768,3.6295940,42.9835852,2.3709666,44.4069113,4.8882214,41.5602592,-0.6624355,0.7491190,0.5754046,-0.7917163,-0.1565036
3.6295940,42.9835852,-0.6624355,0.7491190,1.2737863,-0.6937768,3.6295940,42.9835852,2.3709666,44.4069113,4.8882214,41.5602592,-0.6624355,0.7491190,0.5754046,-0.7917163,-0.1565036
3.6295940,42.9835852,-0.6625785,0.7489925,1.2716992,-0.7407260,3.6295940,42.9835852,2.3706948,44.4066709,4.8884932,41.5604995,-0.6625785,0.7489925,0.5761003,-0.7753356,-0.1568661
3.5892514,43.0328806,-0.6625785,0.7489925,1.2716992,-0.7407260,3.5892514,43.0328806,2.3303522,44.4559663,4.8481506,41.6097950,-0.6625785,0.7489925,0.5761003,-0.8556545,-0.1566634
3.5892514,43.0328806,-0.6625785,0.7489925,1.2716992,-0.7407260,3.5892514,43.0328806,2.3303522,44.4559663,4.8481506,41.6097950,-0.6625785,0.7489925,0.5761003,-0.8556545,-0.1566634
3.5489525,43.0820599,-0.6627333,0.7488555,1.2691067,-0.7917164,3.5489525,43.0820599,2.2897592,44.5048853,4.8081459,41.6592345,-0.6627333,0.7488555,0.5769644,-0.9159612,-0.1568137
